route;r7568577;bus;Аўтобус №112с: «м-р Сокал - АС Аўтазаводская»;Автобус №112с: «м-р Сокол - АС Автозаводская»;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|way занадта разарваны|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №112с"|назва 'name:ru' майстар-маршруту не "Aвтобус №112с"

master;r954566;bus;Аўтобус №94с;Автобус №94с;
route;r9463226;bus;Аўтобус №94с - АС Аўтазавадская - Чыжоўскія могілкі;Автобус №94с - АС Автозаводская - Чижовское кладбище;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|не супадае колькасць: 6 прыпынкаў і 7 платформаў|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №94с"|назва 'name:ru' майстар-маршруту не "Aвтобус №94с"
route;r9463225;bus;Аўтобус №94с - Чыжоўскія могілкі - АС Аўтазавадская;Автобус №94с - Чижовское кладбище - АС Автозаводская;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №94с"|назва 'name:ru' майстар-маршруту не "Aвтобус №94с"

master;r954568;bus;Аўтобус №85с;Автобус №85с;
route;r9463202;bus;Аўтобус №85с - Гатава - ДС Дружная;Автобус №85с - Гатово - ДС Дружная;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|прыпынак "ДС Дружная": не знойдзены 'bus'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №85с"|назва 'name:ru' майстар-маршруту не "Aвтобус №85с"
route;r9463201;bus;Аўтобус №85с - ДС Дружная - Гатава;Автобус №85с - ДС Дружная - Гатово;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №85с"|назва 'name:ru' майстар-маршруту не "Aвтобус №85с"

master;r954569;bus;Аўтобус №37;Автобус №37;
route;r9443657;bus;Аўтобус №37 - ДС Усходняя - ДС Карбышава;Автобус №37 - ДС Восточная - ДС Карбышева;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №37"|назва 'name:ru' майстар-маршруту не "Aвтобус №37"
route;r9443658;bus;Аўтобус №37 - ДС Карбышава - ДС Усходняя;Автобус №37 - ДС Карбышева - ДС Восточная;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|way занадта разарваны|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №37"|назва 'name:ru' майстар-маршруту не "Aвтобус №37"

master;r954573;bus;Аўтобус №77;Автобус №77;
route;r9459787;bus;Аўтобус №77 - ДС Уручча-2 - Магістр;Автобус №77 - ДС Уручье-2 - Магистр;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №77"|назва 'name:ru' майстар-маршруту не "Aвтобус №77"
route;r9459786;bus;Аўтобус №77 - Магістр - ДС Уручча-2;Автобус №77 - Магистр - ДС Уручье-2;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №77"|назва 'name:ru' майстар-маршруту не "Aвтобус №77"

master;r954575;bus;Аўтобус №58;Автобус №58;
route;r9445706;bus;Аўтобус №58 - АС Аўтазаводская - ГЦ Ома;Автобус №58 - АС Автозаводская - ТЦ Ома;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №58"|назва 'name:ru' майстар-маршруту не "Aвтобус №58"
route;r9445705;bus;Аўтобус №58 - ГЦ Ома - АС Аўтазаводская;Автобус №58 - ТЦ Ома - АС Автозаводская;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №58"|назва 'name:ru' майстар-маршруту не "Aвтобус №58"

master;r954577;bus;Аўтобус №159;Автобус №159;
route;r8867260;bus;Аўтобус №159 - ДС Захад-3 - Каменная горка-5 - ДС Захад-3;Автобус №159 - ДС Запад-3 - Каменная горка-5 - ДС Запад-3;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way не паслядоўныя|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №159"|назва 'name:ru' майстар-маршруту не "Aвтобус №159"

master;r954578;bus;Аўтобус №20с;Автобус №20с;
route;r9438118;bus;Аўтобус №20с - ДС Ангарская-4 - ст.м. Акадэмія навук;Автобус №20с - ДС Ангарская-4 - ст.м. Академия наук;у 'name:be' неправільны злучок " -"|у 'name:be' спецыяльныя знакі "."|у 'name:be' недапушчальны скарот "ст."|у 'name:ru' неправільны злучок " -"|у 'name:ru' спецыяльныя знакі "."|у 'name:ru' недапушчальны скарот "ст."|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №20с"|назва 'name:ru' майстар-маршруту не "Aвтобус №20с"
route;r9438119;bus;Аўтобус №20с - ст.м. Акадэмія навук - ДС Ангарская-4;Автобус №20с - ст.м. Академия наук - ДС Ангарская-4;у 'name:be' неправільны злучок " -"|у 'name:be' спецыяльныя знакі "."|у 'name:be' недапушчальны скарот "ст."|у 'name:ru' неправільны злучок " -"|у 'name:ru' спецыяльныя знакі "."|у 'name:ru' недапушчальны скарот "ст."|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №20с"|назва 'name:ru' майстар-маршруту не "Aвтобус №20с"

master;r954580;bus;Аўтобус №49;Автобус №49;
route;r9445012;bus;Аўтобус №49 - ДС Масюкоўшчына - С. Кавалеўскай;Автобус №49 - ДС Масюковщина - С. Ковалевской;у 'name:be' неправільны злучок " -"|у 'name:be' спецыяльныя знакі "."|у 'name:ru' неправільны злучок " -"|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №49"|назва 'name:ru' майстар-маршруту не "Aвтобус №49"
route;r9445011;bus;Аўтобус №49 - С. Кавалеўскай - ДС Масюкоўшчына;Автобус №49 - С. Ковалевской - ДС Масюковщина;у 'name:be' неправільны злучок " -"|у 'name:be' спецыяльныя знакі "."|у 'name:ru' неправільны злучок " -"|у 'name:ru' спецыяльныя знакі "."|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №49"|назва 'name:ru' майстар-маршруту не "Aвтобус №49"

master;r954582;trolleybus;Тралейбус №7 - ДС Сухарава-5 - Бабруйская;Троллейбус №7 - ДС Сухарево-5 - Бобруйская;
route;r7398563;trolleybus;Тралейбус №7: ДС Сухарава-5 - Бабруйская;Троллейбус №7: ДС Сухарево-5 - Бобруйская;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №7"|назва 'name:ru' майстар-маршруту не "Тролейбус №7"
route;r7398565;trolleybus;Тралейбус №7 - Бабруйская - ДС Сухарава-5;Троллейбус №7 - Бобруйская - ДС Сухарево-5;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №7"|назва 'name:ru' майстар-маршруту не "Тролейбус №7"

master;r954583;bus;Аўтобус №108;Автобус №108;
route;r9469812;bus;Аўтобус №108 - АС Аўтазавадская - Гатава;Автобус №108 - АС Автозаводская - Гатово;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №108"|назва 'name:ru' майстар-маршруту не "Aвтобус №108"
route;r9469811;bus;Аўтобус №108 - Гатава - АС Аўтазавадская;Автобус №108 - Гатово - АС Автозаводская;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №108"|назва 'name:ru' майстар-маршруту не "Aвтобус №108"

master;r954584;trolleybus;Тралейбус №41 - ДС Уручча-2 - ДС Малініна;Троллейбус №41 - ДС Уручье-2 - ДС Малинина;
route;r9320347;trolleybus;Тралейбус №41 - ДС Малініна - ДС Уручча-2;Троллейбус №41 - ДС Малинина - ДС Уручье-2;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №41"|назва 'name:ru' майстар-маршруту не "Тролейбус №41"
route;r9320348;trolleybus;Тралейбус №41 - ДС Уручча-2 - ДС Малініна;Троллейбус №41 - ДС Уручье-2 - ДС Малинина;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|назва 'name:be' майстар-маршруту не "Тралейбус №41"|назва 'name:ru' майстар-маршруту не "Тролейбус №41"

master;r954586;bus;Аўтобус №65;Автобус №65;
route;r9453856;bus;Аўтобус №65 - Гарадскі Вал - ДС Лошыца-2;Автобус №65 - Городской Вал - ДС Лошица-2;у 'name:be' неправільны злучок " -"|у 'name:ru' неправільны злучок " -"|way змяшчае недапушчальны 'name'|не супадае колькасць: 30 прыпынкаў і 29 платформаў|маршрут: не знойдзены 'from'|маршрут: не знойдзены 'to'|назва 'name:be' майстар-маршруту не "Прыгарадны аўтобус №65"|назва 'name:ru' майстар-маршруту не "Aвтобус №65"
